RUT	DV	VIGENCIA	FECHA	TIPO_DIRECCION	CALLE	NUMERO	BLOQUE	DEPARTAMENTO	VILLA_POBLACION	CIUDAD	COMUNA	REGION
50143670	4	S	2020-11-16	SUCURSAL	SAN IGNACIO	300	147	148		SANTIAGO	QUILICURA	XIII REGION METROPOLITANA
50143670	4	S	2022-09-14	SUCURSAL	SAN IGNACIO 1001 C BUENAVENTURA			L.7			QUILICURA	XIII REGION METROPOLITANA
50143670	4	N	2000-09-07	SUCURSAL	SANTOS DUMONT	461				SANTIAGO	RECOLETA	XIII REGION METROPOLITANA
50143670	4	N	2003-09-02	SUCURSAL	VICUNA MACKENNA OTE	6100		2032	2-2	STGO	LA FLORIDA	XIII REGION METROPOLITANA
50143670	4	N	2009-02-26	SUCURSAL	VICUNA MACKENNA OTE	7110		BA133		SANTIAGO	LA FLORIDA	XIII REGION METROPOLITANA
50146890	8	S	1999-11-09	SUCURSAL	AVDA BDO OHIGGINS	891					TALAGANTE	XIII REGION METROPOLITANA
50147530	0	S	1993-01-01	SUCURSAL	MOLINA	380				VALPARAISO	VALPARAISO	V REGION VALPARAISO
50147530	0	S	1993-01-01	SUCURSAL	PEDRO MONTT	2155				VALPARAISO	VALPARAISO	V REGION VALPARAISO
50147530	0	S	1993-01-01	SUCURSAL	PEDRO MONTT	2165				VALPARAISO	VALPARAISO	V REGION VALPARAISO
50147530	0	S	1993-01-01	SUCURSAL	PEDRO MONTT	2302				VALPARAISO	VALPARAISO	V REGION VALPARAISO
50147720	6	S	2007-03-29	SUCURSAL	AV.ALEMANNIA	953				LOS ANGELES	LOS ANGELES	VIII REGION DEL BIO BIO
50147720	6	S	2010-10-20	SUCURSAL	ECUADOR	720				OSORNO	OSORNO	X REGION LOS LAGOS
50147720	6	S	1998-09-15	SUCURSAL	PARCELA CARMEN	S/N				TALAGANTE	TALAGANTE	XIII REGION METROPOLITANA
50148410	5	S	1993-01-01	SUCURSAL	AV MATTA	2819			CERRO PLACERES	VALPARAISO	VALPARAISO	V REGION VALPARAISO
50149730	4	S	1993-01-01	SUCURSAL	COLON	1370				TALCAHUANO	TALCAHUANO	VIII REGION DEL BIO BIO
50149730	4	S	1993-01-01	SUCURSAL	COLON	450				TALCAHUANO	TALCAHUANO	VIII REGION DEL BIO BIO
50150590	0	N	2015-02-20	SUCURSAL	ERRAZURIZ	1300	LOC.10		PORTAL MERC MUNIC CE	OSORNO	OSORNO	X REGION LOS LAGOS
50150590	0	N	2015-02-20	SUCURSAL	ERRAZURIZ	1300	LOC.11		MERC MUNIC CENTRAL	OSORNO	OSORNO	X REGION LOS LAGOS
50150590	0	N	2015-04-29	SUCURSAL	ERRAZURIZ	1300	LOC.11		PORTAL MERC MUNIC CE	OSORNO	OSORNO	X REGION LOS LAGOS
50154950	9	S	2003-11-11	SUCURSAL	LAS CASAS DE POMUYETO				FUNDO CARAN	SAN CARLOS	SAN CARLOS	XVI REGION DE ÑUBLE
50155510	K	S	1993-01-01	SUCURSAL	SOTOMAYO	177-A					ARICA	XV REGION ARICA Y PARINACOTA
50155790	0	S	1996-12-13	SUCURSAL	AV.CERRILLOS	4030	L.424		FERIA LO VALLEDOR	SANTIAGO	P AGUIRRE CERDA	XIII REGION METROPOLITANA
50155790	0	S	2005-07-22	SUCURSAL	GALPON 3 PARCELA	520-52				VIÃA DEL MAR	VINA DEL MAR	V REGION VALPARAISO
50155790	0	N	2004-12-13	SUCURSAL	INDEPENDENCIA	1275				CONCEPCION	CONCEPCION	VIII REGION DEL BIO BIO
50155790	0	S	2008-09-11	SUCURSAL	JAIME REPULLO	1885				CONCEPCION	TALCAHUANO	VIII REGION DEL BIO BIO
50156680	2	N	2003-10-03	SUCURSAL	AVDA 11 DE SEPTIEMBRE	2155		LC287	ROL 531-957	SANTIAGO	PROVIDENCIA	XIII REGION METROPOLITANA
50156680	2	N	2003-10-03	SUCURSAL	AVDA. NUEVA PROVIDENCIA	2155		LC287	ROL 531-957	SANTIAGO	PROVIDENCIA	XIII REGION METROPOLITANA
50156680	2	N	2012-08-22	SUCURSAL	SAN ANTONIO	144		49		SANTIAGO	SANTIAGO	XIII REGION METROPOLITANA
50158010	4	S	1993-01-01	SUCURSAL	MERCED	832		75	ROL.00126-568	SANTIAGO	SANTIAGO	XIII REGION METROPOLITANA
50158970	5	S	1993-01-01	SUCURSAL	FEDERICO VILLASECA	SN					ALGARROBO	V REGION VALPARAISO
50159080	0	N	2005-12-23	SUCURSAL	ALDUNATE	1484			CENTRO	COQUIMBO	COQUIMBO	IV REGION COQUIMBO
50159080	0	N	2023-01-26	SUCURSAL	AV LA CANTERA 2205 LA CANTERA						COQUIMBO	IV REGION COQUIMBO
50159080	0	S	2024-08-30	SUCURSAL	AV LA FLORIDA 8988			1108			LA FLORIDA	XIII REGION METROPOLITANA
50159080	0	N	2024-08-27	SUCURSAL	AV LA FLORIDA 8988			TM 1			LA FLORIDA	XIII REGION METROPOLITANA
50159080	0	S	2023-12-15	SUCURSAL	AV LO ESPEJO 943			128			MAIPU	XIII REGION METROPOLITANA
50159080	0	S	2005-12-26	SUCURSAL	AV. LA CANTERA	3050			BARRIO INDUSTRIAL	COQUIMBO	COQUIMBO	IV REGION COQUIMBO
50159080	0	S	2010-11-02	SUCURSAL	AV.JUAN DE LA FUENTE	784				SANTIAGO	LAMPA	XIII REGION METROPOLITANA
50159080	0	N	2018-07-05	SUCURSAL	AVDA. LA CANTERA	2205			LA CANTERA	COQUIMBO	COQUIMBO	IV REGION COQUIMBO
50159080	0	N	2009-04-29	SUCURSAL	AVENIDA JUAN DE LA FUENTE	764				SANTIAGO	LAMPA	XIII REGION METROPOLITANA
50159080	0	N	2006-08-14	SUCURSAL	AVENIDA JUAN DE LA FUENTE	784				SANTIAGO	LAMPA	XIII REGION METROPOLITANA
50159080	0	S	2024-08-27	SUCURSAL	C VALDOVINOS 200			G 10			SAN JOAQUIN	XIII REGION METROPOLITANA
50159080	0	S	2025-03-25	SUCURSAL	EL JUNCAL 240 240		5	BOD.			QUILICURA	XIII REGION METROPOLITANA
50159080	0	N	2005-12-23	SUCURSAL	LARRONDO	180			EL LLANO	COQUIMBO	COQUIMBO	IV REGION COQUIMBO
50159080	0	S	2024-11-14	SUCURSAL	LOTE 4 - 1 LOTE 4 - 1 - 43 FUNDO LAGUNILLAS						COQUIMBO	IV REGION COQUIMBO
50159080	0	N	2005-12-26	SUCURSAL	PRAT	555			CENTRO	LA SERENA	LA SERENA	IV REGION COQUIMBO
50159080	0	S	2022-07-15	SUCURSAL	SAN IGNACIO	551			BUENAVENTURA	SANTIAGO	QUILICURA	XIII REGION METROPOLITANA
50163120	5	S	2001-12-20	SUCURSAL	PC. 1 Y 2 EL SOCORRO				CORRAL DE PIEDRA	RENGO	RENGO	VI REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS
50163120	5	S	2001-12-20	SUCURSAL	PC.34 PATRIA JOVEN				LO DE LOBO	RENGO	RENGO	VI REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS
50164910	4	N	2011-08-31	SUCURSAL	MERCED	295		B		SANTIAGO	SANTIAGO	XIII REGION METROPOLITANA
50168300	0	S	1993-01-01	SUCURSAL	FOD. NILPE	KM. 10			CAMINO A AILLINCO	GALVARINO	GALVARINO	IX REGION DE LA ARAUCANIA
50169640	4	S	2016-09-16	SUCURSAL	FUNDO PEUMO NORTE	S/N			RAMADILLAS	ARAUCO	ARAUCO	VIII REGION DEL BIO BIO
50170100	9	N	2004-10-08	SUCURSAL	CARLOS FRESNO	350			ROL 22-05	LAS CABRAS	LAS CABRAS	VI REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS
50170100	9	N	2005-11-28	SUCURSAL	EXEQUIEL GONZALEZ    257-	261			ROL 40-14,40-11	SAN VICENTE TT	SAN VICENTE T-T	VI REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS
50170100	9	S	2000-12-06	SUCURSAL	GERMAN RIESCO	962				SAN VTE TT	SAN VICENTE T-T	VI REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS
50170100	9	N	2007-11-02	SUCURSAL	MANUEL RODRIGUEZ	1171			ROL 45-57	SAN VICENTE	SAN VICENTE T-T	VI REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS
50170100	9	N	2008-08-20	SUCURSAL	MIRAFLORES	399		1		CHIMBARONGO	CHIMBARONGO	VI REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS
50173360	1	S	1995-03-13	SUCURSAL	MEIGGS 6 BODEGA 011						SANTIAGO	XIII REGION METROPOLITANA
50177270	4	S	2015-09-02	SUCURSAL	VEGA MODELO	31-32	33	C		TEMUCO	TEMUCO	IX REGION DE LA ARAUCANIA
50177270	4	N	2007-06-18	SUCURSAL	VEGA MODELO	31-32	C			TEMUCO	TEMUCO	IX REGION DE LA ARAUCANIA
50179320	5	S	1993-01-01	SUCURSAL	SAN PABLO	2998					SANTIAGO	XIII REGION METROPOLITANA
50180330	8	N	2000-03-06	SUCURSAL	AVDA BALMACEDA	S/N				LA PAMPA	LA SERENA	IV REGION COQUIMBO
50180330	8	N	2000-03-06	SUCURSAL	FUNDO SAN MAURICIO				CAMINO SAN CLEMENTE	TALCA	TALCA	VII REGION DEL MAULE
50180330	8	N	2000-03-06	SUCURSAL	KM 260 PANAMERICANA SUR					TALCA	TALCA	VII REGION DEL MAULE
50180330	8	S	2000-03-06	SUCURSAL	KM 7 CAMINO SAN JAVIER					CONSTITUCION	CONSTITUCION	VII REGION DEL MAULE
50180330	8	N	2000-03-06	SUCURSAL	LA PALMILLA				CAMINO PIEDRA LOBO	CONSTITUCION	CONSTITUCION	VII REGION DEL MAULE
50180330	8	N	2000-05-22	SUCURSAL	LAS ROSAS	325			CIA BAJA	LA SERENA	LA SERENA	IV REGION COQUIMBO
50180330	8	N	2000-03-06	SUCURSAL	PARADERO 6 ACHUPALLA					VINA DEL MAR	VINA DEL MAR	V REGION VALPARAISO
50180960	8	N	2000-05-22	SUCURSAL	AV CONCHA Y TORO	01320		OF-2		STGO	PUENTE ALTO	XIII REGION METROPOLITANA
50180960	8	N	1993-01-01	SUCURSAL	HIJUELA  7 RIO BLANCO	S/N				OSORNO	PUERTO OCTAY	X REGION LOS LAGOS
50183460	2	S	1993-01-01	SUCURSAL	HACIENDA CAREN	S/N				CURACAVI	CURACAVI	XIII REGION METROPOLITANA
50185170	1	S	1999-02-11	SUCURSAL	AVDA PAJARITOS	3030		412			MAIPU	XIII REGION METROPOLITANA
50185170	1	S	1999-09-14	SUCURSAL	BANDERA	883		608		SANTIAGO	SANTIAGO	XIII REGION METROPOLITANA
50189030	8	S	1999-03-16	SUCURSAL	EL HUINGAN				ROL 546-15	SUBD CORONEL	CAUQUENES	VII REGION DEL MAULE
50190980	7	S	1993-01-01	SUCURSAL	AV LIB BDO OHIGGINS	3220		L-89	GALERIA PASEO ESTACI	SANTIAGO	SANTIAGO	XIII REGION METROPOLITANA
50193330	9	N	2018-11-15	SUCURSAL	ALDUNATE	1401	1411		COQUIMBO	COQUIMBO	COQUIMBO	IV REGION COQUIMBO
50193330	9	N	2018-10-18	SUCURSAL	ALDUNATE	1401	1411		COQUIMBO	SERENA	LA SERENA	IV REGION COQUIMBO
50193330	9	S	2014-02-24	SUCURSAL	ARTURO PRAT	58			SANTIAGO	SANTIAGO	SANTIAGO	XIII REGION METROPOLITANA
50193330	9	N	1995-01-10	SUCURSAL	AV FRESIA 2197						RENCA	XIII REGION METROPOLITANA
50193330	9	S	2009-07-28	SUCURSAL	AV VIC MACKENNA  ORIENTE	7110		067		SANTIAGO	LA FLORIDA	XIII REGION METROPOLITANA
50193330	9	S	2009-05-11	SUCURSAL	AV. PROVIDENCIA	1482		5		SANTIAGO	PROVIDENCIA	XIII REGION METROPOLITANA
50193330	9	N	2010-06-07	SUCURSAL	AVDA 11 DE SEPTIEMBRE	2182		2		SANTIAGO	PROVIDENCIA	XIII REGION METROPOLITANA
50193330	9	N	2014-12-09	SUCURSAL	AVDA ARGENTINA	250		2		VALPARAISO	VALPARAISO	V REGION VALPARAISO
50193330	9	N	2013-08-12	SUCURSAL	AVDA PEDRO MONTT	2334		P-1		VALPARAISO	VALPARAISO	V REGION VALPARAISO
50193330	9	S	2002-11-05	SUCURSAL	AVDA PROVIDENCIA	2275	P.1		ROL:533-111	SANTIAGO	PROVIDENCIA	XIII REGION METROPOLITANA
50193330	9	S	2011-10-27	SUCURSAL	AVDA PROVIDENCIA	2276	-2286	L103		SANTIAGO	PROVIDENCIA	XIII REGION METROPOLITANA
50193330	9	N	2011-09-27	SUCURSAL	AVDA PROVIDENCIA	2276-2		103 P		SANTIAGO	PROVIDENCIA	XIII REGION METROPOLITANA
50193330	9	N	2025-04-24	SUCURSAL	AVDA VICUNA MACKENNA	1295					SANTIAGO	XIII REGION METROPOLITANA
50193330	9	N	2010-08-12	SUCURSAL	AVDA VICUNA MACKENNA	1295				SANTIAGO	SANTIAGO	XIII REGION METROPOLITANA
50193330	9	N	2010-06-07	SUCURSAL	AVDA. NUEVA PROVIDENCIA	2182		2		SANTIAGO	PROVIDENCIA	XIII REGION METROPOLITANA
50193330	9	S	2002-11-29	SUCURSAL	BANDERA	569		PS.1	ROL 185-114	STGO	SANTIAGO	XIII REGION METROPOLITANA
50193330	9	S	2006-10-12	SUCURSAL	BANDERA	623				SANTIAGO	SANTIAGO	XIII REGION METROPOLITANA
50193330	9	S	2001-02-22	SUCURSAL	BANDERA	693				STGO	SANTIAGO	XIII REGION METROPOLITANA
50193330	9	N	2001-02-22	SUCURSAL	BANDERA	721				STGO	SANTIAGO	XIII REGION METROPOLITANA
50193330	9	N	2019-12-11	SUCURSAL	BANDERA NO. 801. SAN PABL	801	1085A	PABLO		SANTIAGO	SANTIAGO	XIII REGION METROPOLITANA
50193330	9	S	2019-05-06	SUCURSAL	CONDELL	1243				VALPARAISO	VALPARAISO	V REGION VALPARAISO
50193330	9	S	2024-07-01	SUCURSAL	ESTADO 38 LC 5						SANTIAGO	XIII REGION METROPOLITANA
50193330	9	N	2007-05-08	SUCURSAL	FCO. BILBAO	1337				TEMUCO	TEMUCO	IX REGION DE LA ARAUCANIA
50193330	9	N	2010-08-25	SUCURSAL	FRESIA	2197				SANTIAGO	RENCA	XIII REGION METROPOLITANA
50193330	9	N	2009-05-18	SUCURSAL	IRARRAZAVAL	2793				SANTIAGO	NUNOA	XIII REGION METROPOLITANA
50193330	9	S	1998-11-18	SUCURSAL	NUEVA DE LYON	105	LOCAL	13-59	ROL.00031-495	PROVIDENCIA	PROVIDENCIA	XIII REGION METROPOLITANA
50193330	9	S	2005-11-18	SUCURSAL	OBISPO JAVIER VASQUEZ	3808			ROL.650-1	SANTIAGO	EST CENTRAL	XIII REGION METROPOLITANA
50193330	9	S	2016-01-13	SUCURSAL	PEDRO MONTT	1794			VALPARAISO	VALPARAISO	VALPARAISO	V REGION VALPARAISO
50193330	9	S	2023-12-19	SUCURSAL	PROVIDENCIA 1422						PROVIDENCIA	XIII REGION METROPOLITANA
50193330	9	N	2001-10-03	SUCURSAL	ROSAS	1065 A			ROL 230-005	STGO	SANTIAGO	XIII REGION METROPOLITANA
50193330	9	N	2010-03-31	SUCURSAL	SAN ANTONIO	371		6		SANTIAGO	SANTIAGO	XIII REGION METROPOLITANA
50193330	9	S	2009-12-07	SUCURSAL	SAN ANTONIO	501				SANTIAGO	SANTIAGO	XIII REGION METROPOLITANA
50193330	9	S	2013-01-04	SUCURSAL	VALPARAISO NO. 254	262	1Y2 B	1Y2 C		VINA DEL MAR	VINA DEL MAR	V REGION VALPARAISO
50194360	6	S	2002-04-29	SUCURSAL	VARELA	1300				COQUIMBO	COQUIMBO	IV REGION COQUIMBO
50194980	9	S	2002-03-20	SUCURSAL	ERCILLA	999				LOS ANGELES	LOS ANGELES	VIII REGION DEL BIO BIO
50195240	0	N	2014-02-06	SUCURSAL	ARTIFICIO, J. GODOY	39				LA CALERA	LA CALERA	V REGION VALPARAISO
50195240	0	N	2010-04-05	SUCURSAL	AVDA DIEGO LILLO	530				LA CALERA	LA CALERA	V REGION VALPARAISO
50195240	0	N	2002-08-14	SUCURSAL	AVDA LATORRE	101					LA CALERA	V REGION VALPARAISO
50195240	0	S	2014-08-19	SUCURSAL	AVDA. LATORRE	286				LA CALERA	LA CALERA	V REGION VALPARAISO
50195240	0	S	2014-08-19	SUCURSAL	AVDA. LATORRE	57				LA CALERA	LA CALERA	V REGION VALPARAISO
50195240	0	S	2017-07-25	SUCURSAL	BORJAS GARCIA HUIDOBRO	217				CATEMU	CATEMU	V REGION VALPARAISO
50195240	0	S	1999-05-24	SUCURSAL	DIEGO LILLO	525				LA CALERA	LA CALERA	V REGION VALPARAISO
50196460	3	S	2005-11-22	SUCURSAL	CARRION	1379				SANTIAGO	INDEPENDENCIA	XIII REGION METROPOLITANA
50199130	9	S	1993-01-01	SUCURSAL	CARACOLES	5551				ANTOFAGASTA	ANTOFAGASTA	II REGION DE ANTOFAGASTA
50201800	0	S	2004-09-08	SUCURSAL	ACUARIO DEL 1 AL 20	S/N				CABILDO	CABILDO	V REGION VALPARAISO
50201810	8	S	1993-01-01	SUCURSAL	AMERICO VESPUCIO	1500		LOC50		SANTIAGO	LO ESPEJO	XIII REGION METROPOLITANA
50203180	5	S	2004-07-21	SUCURSAL	CARRETERA  G SAN MARTIN	23 1/2			ROL.166-589	SANTIAGO	COLINA	XIII REGION METROPOLITANA
50207400	8	S	2014-01-16	SUCURSAL	CAM. AEROP.MAQUEHUE	KM 10			RAPA MAQUEHUE	TEMUCO	PADRE LAS CASAS	IX REGION DE LA ARAUCANIA
50209740	7	S	1993-01-01	SUCURSAL	FUNDO LA HIGUERA				SAN ANTONIO ENCINA	LINARES	LINARES	VII REGION DEL MAULE
50209740	7	S	1993-01-01	SUCURSAL	VINA JACQUELINE						VILLA ALEGRE	VII REGION DEL MAULE
50210060	2	N	2008-03-19	SUCURSAL	PARCELA	10			SAN JOSE DE PATAGUAS	SAN VICENTE TT.	SAN VICENTE T-T	VI REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS
50210060	2	N	2008-03-19	SUCURSAL	PARCELA	18			SAN JOSE DE PATAGUAS	SAN VICENTE TT.	SAN VICENTE T-T	VI REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS
50210060	2	S	2008-03-19	SUCURSAL	PARCELA	19			SAN JOSE DE PATAGUAS	SAN VICENTE TT.	SAN VICENTE T-T	VI REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS
50210060	2	N	2008-03-19	SUCURSAL	PARCELA	2			SAN JOSEDE PATAGUAS	SAN VICENTE TT.	SAN VICENTE T-T	VI REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS
50210060	2	N	2008-03-19	SUCURSAL	PARCELA	6			EL SALVADOR	SAN VICENTE TT	SAN VICENTE T-T	VI REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS
50210060	2	N	2008-03-19	SUCURSAL	PARCELA	7			EL SALVADOR	SAN VICENTE TT	SAN VICENTE T-T	VI REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS
50210060	2	N	2008-03-19	SUCURSAL	PARCELA	8			SALVADOR	SAN VICENTE TT.	SAN VICENTE T-T	VI REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS
50210860	3	S	1993-01-01	SUCURSAL	MANZANO	291				SANTIAGO	RECOLETA	XIII REGION METROPOLITANA
50210970	7	N	2003-02-21	SUCURSAL	MATILDE SALAMANCA	515				SALAMANCA	SALAMANCA	IV REGION COQUIMBO
50210970	7	N	2010-05-18	SUCURSAL	MATILDE SALAMANCA	515			SALAMANCA	SALAMANCA	SALAMANCA	IV REGION COQUIMBO
50210970	7	N	2010-05-18	SUCURSAL	PARCELA	16			LOS ROPSALES STA ROS	SALAMANCA	SALAMANCA	IV REGION COQUIMBO
50210970	7	N	2005-09-22	SUCURSAL	PARCELA	16			SANTA ROSA	SALAMANCA	SALAMANCA	IV REGION COQUIMBO
50210970	7	N	2010-05-18	SUCURSAL	PARCELA	18			SANTA ROSA	SALAMANCA	SALAMANCA	IV REGION COQUIMBO
50210970	7	N	1993-01-01	SUCURSAL	SANTA ROSA	PC18					SALAMANCA	IV REGION COQUIMBO
50211730	0	S	1994-12-19	SUCURSAL	CLUB HIPICO 592						SANTIAGO	XIII REGION METROPOLITANA
50212010	7	S	2010-05-18	SUCURSAL	MANUEL BUNSTER	445				ANGOL	ANGOL	IX REGION DE LA ARAUCANIA
50213440	K	S	2001-07-27	SUCURSAL	ANTONIA LOPEZ DE BELLO	743		235	ROL 358-069	STGO	SANTIAGO	XIII REGION METROPOLITANA
50215630	6	S	1993-01-01	SUCURSAL	MANZANA M SITIO	11			BAJO MOLLE	IQUIQUE	IQUIQUE	I REGION DE TARAPACA
50215730	2	S	2001-10-29	SUCURSAL	LAS ZINNIAS	5710				SANTIAGO	HUECHURABA	XIII REGION METROPOLITANA
50215760	4	N	2002-10-23	SUCURSAL	PORTAL BULNES	490			ROL 156-906	STGO	SANTIAGO	XIII REGION METROPOLITANA
50219560	3	S	1993-01-01	SUCURSAL	ALMIRANTE LATORRE	96				CARTAGENA	CARTAGENA	V REGION VALPARAISO
50220960	4	S	1998-07-30	SUCURSAL	AVDA. 21 DE MAYO	3225			PUESTO 276-277	CONCEPCION	CONCEPCION	VIII REGION DEL BIO BIO
50220960	4	S	2000-05-24	SUCURSAL	FERIA LIBRE AMBULANTE					OSORNO	OSORNO	X REGION LOS LAGOS
50220960	4	S	2000-05-24	SUCURSAL	FERIA LIBRE AMBULANTE					VALDIVIA	VALDIVIA	XIV REGION DE LOS RIOS
50220960	4	S	1998-07-30	SUCURSAL	PARCELA 29				RAUTEN BAJO	QUILLOTA	QUILLOTA	V REGION VALPARAISO
50224220	2	S	1993-01-01	SUCURSAL	AGUSTINAS	853		601		SANTIAGO	SANTIAGO	XIII REGION METROPOLITANA
50227370	1	S	1998-02-04	SUCURSAL	PARCELAS 3, 4 Y 5 LAS ACA	CIAS A	MAPOLA	S SAR	MIENTO ROLES 57/76	53/77 Y 53/78	CURICO	VII REGION DEL MAULE
50229360	5	S	1993-01-01	SUCURSAL	LAS GOLONDRINAS	4027					MAIPU	XIII REGION METROPOLITANA
50230300	7	S	2000-07-28	SUCURSAL	LAS PATAGUAS ORILLA	S/N			ROL 35-46	SAN VICENTE	PICHIDEGUA	VI REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS
50230300	7	S	2003-10-08	SUCURSAL	TOCORNAL	1751			ROL 3431-6	SANTIAGO	SANTIAGO	XIII REGION METROPOLITANA
50230300	7	N	2006-08-08	SUCURSAL	TOCORNAL	1782			ROL 3427-27	SANTIAGO	SANTIAGO	XIII REGION METROPOLITANA
50230300	7	N	2006-08-04	SUCURSAL	TOCORNAL	1974			ROL 3648-28	SANTIAGO	SANTIAGO	XIII REGION METROPOLITANA
50232120	K	S	1998-12-11	SUCURSAL	HIJUELA EL TRANSITO	SN			HIJUELA B		MELIPILLA	XIII REGION METROPOLITANA
50233590	1	S	2000-04-04	SUCURSAL	CHIGUAY	522				CONCEPCION	CHIGUAYANTE	VIII REGION DEL BIO BIO
50234350	5	S	2019-08-29	SUCURSAL	AV FORESTAL	1014	M21	L15	PARQUE INDUSTRIAL	CONCEPCION	CORONEL	VIII REGION DEL BIO BIO
50234350	5	S	2011-11-09	SUCURSAL	MANZANA J SITIO 4				AMPLIACION PTO SECO	CALAMA	CALAMA	II REGION DE ANTOFAGASTA
50234350	5	N	2015-05-29	SUCURSAL	SANTA MARGARITA	0665				SANTIAGO	SAN BERNARDO	XIII REGION METROPOLITANA
50235380	2	S	2002-09-09	SUCURSAL	SAN GERARDO	685			ROL AVALUO 3265-18	STGO	RECOLETA	XIII REGION METROPOLITANA
50235720	4	N	2006-11-15	SUCURSAL	STA CRUZ	694				TRAIGUEN	TRAIGUEN	IX REGION DE LA ARAUCANIA
50237830	9	S	1993-01-01	SUCURSAL	LOS PINGUINOS	140				EL QUISCO	EL QUISCO	V REGION VALPARAISO
50238200	4	S	2000-05-04	SUCURSAL	FUNDO PINO HUACHO				MALLECO	CURACAUTIN	CURACAUTIN	IX REGION DE LA ARAUCANIA
50238200	4	N	2008-12-19	SUCURSAL	LAS MULATAS -  LOTE	A				VALDIVIA	VALDIVIA	XIV REGION DE LOS RIOS
50238200	4	S	2004-02-11	SUCURSAL	PARCELA 10				LOS COPIHUES	LOS ANGELES	LOS ANGELES	VIII REGION DEL BIO BIO
50238200	4	S	1999-04-19	SUCURSAL	PARCELA 6				ST.. LAS DELICIAS		LOS ANGELES	VIII REGION DEL BIO BIO
50239980	2	N	2009-06-24	SUCURSAL	CAMINO EL OTONO	275				SANTIAGO	LAMPA	XIII REGION METROPOLITANA
50239980	2	N	2015-01-13	SUCURSAL	CAMINO SANTA MARTA	650				SANTIAGO	SANTIAGO	XIII REGION METROPOLITANA
50239980	2	N	2010-08-04	SUCURSAL	MIGUEL DE ATERO	2869				SANTIAGO	QUINTA NORMAL	XIII REGION METROPOLITANA
50239980	2	N	2010-08-04	SUCURSAL	RUTA NACIONAL 78	2375				SAN ANTONIO	SAN ANTONIO	V REGION VALPARAISO
50239980	2	N	2010-08-04	SUCURSAL	SAN JUAN	4705				SANTIAGO	SAN JOAQUIN	XIII REGION METROPOLITANA
50244550	2	N	2004-12-17	SUCURSAL	FRANKLIN	943			ROL3728-6	STGO	SANTIAGO	XIII REGION METROPOLITANA
50244710	6	S	2000-06-28	SUCURSAL	ROJAS MAGALLANES	647			ROL2462-002	STGO	LA FLORIDA	XIII REGION METROPOLITANA
50246330	6	S	2005-08-23	SUCURSAL	SAN DIEGO	1515	C			SANTIAGO	SANTIAGO	XIII REGION METROPOLITANA
50248090	1	S	1999-10-20	SUCURSAL	BERNARDO O'HIGGINS	500			ROL 67-1	SALAMANCA	SALAMANCA	IV REGION COQUIMBO
50248090	1	S	2003-12-22	SUCURSAL	CAUPOLICAN	1159			ROL 145-11	LOS VILOS	LOS VILOS	IV REGION COQUIMBO
50248090	1	N	2008-04-25	SUCURSAL	DOMINGO SANTA MARIA	2605				SANTIAGO	INDEPENDENCIA	XIII REGION METROPOLITANA
50248090	1	S	2010-12-14	SUCURSAL	EDUARDO FREI MONTALVA	1377		LT 2		SANTIAGO	INDEPENDENCIA	XIII REGION METROPOLITANA
50248090	1	S	2001-01-17	SUCURSAL	SAN MARTIN	260		04	ROL 65-1	ILLAPEL	ILLAPEL	IV REGION COQUIMBO
50248090	1	S	2014-11-03	SUCURSAL	SAN MARTIN	260		11		ILLAPEL	ILLAPEL	IV REGION COQUIMBO
50248090	1	S	2013-06-25	SUCURSAL	VALPARAISO	1055		26		VINA DEL MAR	VINA DEL MAR	V REGION VALPARAISO
50251870	4	S	1993-01-01	SUCURSAL	BRASIL	901				RANCAGUA	RANCAGUA	VI REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS
50251870	4	S	1993-01-01	SUCURSAL	INDEPENDENCIA	591		20		RANCAGUA	RANCAGUA	VI REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS
50253420	3	N	2002-02-08	SUCURSAL	LEONARDO DA VINCI	6843				STGO	LA REINA	XIII REGION METROPOLITANA
50254520	5	S	2001-02-06	SUCURSAL	ANTONIA LOPEZ DE BELLO	465			369-7	STGO	RECOLETA	XIII REGION METROPOLITANA
50256060	3	N	2015-01-08	SUCURSAL	AGUSTINAS	2404				SANTIAGO	SANTIAGO	XIII REGION METROPOLITANA
50256060	3	N	2010-05-30	SUCURSAL	COMPANIA	1447				SANTIAGO	SANTIAGO	XIII REGION METROPOLITANA
